Year,State,Atkin05,Gini,RMeanDev,Theil
1981,Maryland,0.19,0.47,0.68,0.39
1981,Massachusetts,0.19,0.48,0.68,0.42
1981,Michigan,0.19,0.47,0.68,0.38
1981,Minnesota,0.19,0.49,0.70,0.41
1981,Mississippi,0.19,0.51,0.72,0.40
1981,Missouri,0.19,0.48,0.69,0.40
1981,Montana,0.18,0.50,0.71,0.38
1981,Nebraska,0.17,0.52,0.72,0.36
1981,Nevada,0.20,0.50,0.71,0.48
1981,New Hampshire,0.17,0.46,0.66,0.36
1981,New Jersey,0.19,0.48,0.68,0.41
1981,New Mexico,0.19,0.50,0.72,0.40
1981,New York,0.21,0.49,0.70,0.48
1981,North Carolina,0.19,0.49,0.69,0.40
1981,North Dakota,0.18,0.55,0.77,0.37
1981,Ohio,0.18,0.46,0.65,0.37
1981,Oklahoma,0.20,0.52,0.72,0.45
1981,Oregon,0.19,0.50,0.70,0.40
1981,Pennsylvania,0.18,0.46,0.66,0.38
1981,Rhode Island,0.19,0.47,0.68,0.41
1981,South Carolina,0.18,0.46,0.66,0.37
1981,South Dakota,0.18,0.56,0.77,0.37
1981,Tennessee,0.19,0.50,0.70,0.41
1981,Texas,0.21,0.51,0.73,0.49
1981,Utah,0.18,0.48,0.69,0.38
1981,Vermont,0.18,0.48,0.68,0.37
1981,Virginia,0.19,0.48,0.69,0.39
1981,Washington,0.18,0.47,0.67,0.36
1981,West Virginia,0.18,0.46,0.67,0.38
1981,Wisconsin,0.19,0.47,0.67,0.39
1981,Wyoming,0.19,0.48,0.68,0.41
1982,United States,0.20,0.50,0.71,0.44
1982,Alabama,0.18,0.49,0.70,0.36
1982,Alaska,0.21,0.50,0.74,0.49
1982,Arizona,0.19,0.49,0.71,0.39
1982,Arkansas,0.19,0.52,0.74,0.38
1982,California,0.20,0.51,0.71,0.48
1982,Colorado,0.19,0.50,0.71,0.43
1982,Connecticut,0.22,0.50,0.71,0.55
1982,Delaware,0.20,0.48,0.68,0.44
1982,District of Columbia,0.23,0.52,0.74,0.62
1982,Florida,0.21,0.51,0.73,0.54
1982,Georgia,0.19,0.50,0.72,0.40
1982,Hawaii,0.19,0.50,0.72,0.37
1982,Idaho,0.18,0.52,0.74,0.32
1982,Illinois,0.19,0.49,0.69,0.43
1982,Indiana,0.18,0.48,0.69,0.34
1982,Iowa,0.18,0.51,0.73,0.35
1982,Kansas,0.19,0.51,0.72,0.41
1982,Kentucky,0.19,0.49,0.71,0.38
1982,Louisiana,0.21,0.52,0.74,0.47
1982,Maine,0.18,0.47,0.68,0.32
1982,Maryland,0.19,0.47,0.68,0.42
1982,Massachusetts,0.20,0.48,0.68,0.44
1982,Michigan,0.19,0.47,0.68,0.36
1982,Minnesota,0.19,0.49,0.71,0.39
1982,Mississippi,0.19,0.52,0.75,0.38
1982,Missouri,0.19,0.49,0.70,0.40
1982,Montana,0.19,0.54,0.77,0.35
1982,Nebraska,0.18,0.54,0.76,0.36
1982,Nevada,0.20,0.50,0.71,0.48
1982,New Hampshire,0.18,0.46,0.67,0.37
1982,New Jersey,0.20,0.47,0.68,0.47
1982,New Mexico,0.19,0.52,0.75,0.38
1982,New York,0.21,0.49,0.70,0.55
1982,North Carolina,0.19,0.48,0.70,0.37
1982,North Dakota,0.18,0.56,0.79,0.35
1982,Ohio,0.18,0.47,0.67,0.35
1982,Oklahoma,0.21,0.53,0.74,0.49
1982,Oregon,0.18,0.50,0.71,0.35
1982,Pennsylvania,0.18,0.47,0.67,0.38
1982,Rhode Island,0.19,0.47,0.68,0.39
1982,South Carolina,0.18,0.47,0.69,0.33
1982,South Dakota,0.18,0.60,0.84,0.33
1982,Tennessee,0.19,0.50,0.71,0.40
1982,Texas,0.22,0.52,0.73,0.54
1982,Utah,0.18,0.49,0.70,0.34
1982,Vermont,0.18,0.49,0.71,0.33
1982,Virginia,0.19,0.47,0.68,0.39
1982,Washington,0.18,0.47,0.68,0.35
1982,West Virginia,0.18,0.47,0.68,0.33
1982,Wisconsin,0.18,0.48,0.69,0.35
1982,Wyoming,0.19,0.51,0.72,0.39
1983,United States,0.20,0.50,0.71,0.46
1983,Alabama,0.19,0.49,0.70,0.36
1983,Alaska,0.22,0.51,0.75,0.56
1983,Arizona,0.19,0.50,0.71,0.40
1983,Arkansas,0.19,0.52,0.73,0.36
1983,California,0.21,0.51,0.72,0.52
1983,Colorado,0.20,0.51,0.72,0.45
1983,Connecticut,0.22,0.50,0.70,0.60
1983,Delaware,0.20,0.48,0.69,0.45
1983,District of Columbia,0.23,0.52,0.73,0.68
1983,Florida,0.22,0.51,0.73,0.58
1983,Georgia,0.20,0.50,0.72,0.41
1983,Hawaii,0.19,0.50,0.71,0.37
1983,Idaho,0.18,0.53,0.74,0.30
1983,Illinois,0.20,0.49,0.69,0.45
1983,Indiana,0.18,0.48,0.69,0.32
1983,Iowa,0.18,0.53,0.74,0.33
1983,Kansas,0.19,0.52,0.72,0.41
1983,Kentucky,0.19,0.50,0.72,0.37
1983,Louisiana,0.21,0.52,0.74,0.48
1983,Maine,0.17,0.47,0.68,0.30
1983,Maryland,0.20,0.48,0.68,0.45
1983,Massachusetts,0.20,0.48,0.68,0.47
1983,Michigan,0.19,0.48,0.69,0.37
1983,Minnesota,0.19,0.50,0.71,0.39
1983,Mississippi,0.19,0.53,0.75,0.37
1983,Missouri,0.19,0.49,0.71,0.40
1983,Montana,0.19,0.56,0.80,0.33
1983,Nebraska,0.19,0.56,0.78,0.36
1983,Nevada,0.20,0.51,0.72,0.50
1983,New Hampshire,0.19,0.47,0.67,0.38
1983,New Jersey,0.21,0.48,0.68,0.52
1983,New Mexico,0.19,0.52,0.75,0.37
1983,New York,0.22,0.50,0.70,0.60
1983,North Carolina,0.19,0.48,0.69,0.36
1983,North Dakota,0.18,0.56,0.78,0.33
1983,Ohio,0.18,0.47,0.67,0.35
1983,Oklahoma,0.21,0.53,0.75,0.50
1983,Oregon,0.18,0.49,0.71,0.34
1983,Pennsylvania,0.19,0.47,0.68,0.38
1983,Rhode Island,0.19,0.47,0.68,0.38
1983,South Carolina,0.18,0.48,0.69,0.32
1983,South Dakota,0.18,0.62,0.86,0.31
1983,Tennessee,0.19,0.49,0.71,0.40
1983,Texas,0.22,0.53,0.75,0.58
1983,Utah,0.18,0.48,0.69,0.31
1983,Vermont,0.18,0.49,0.70,0.31
1983,Virginia,0.19,0.47,0.68,0.41
1983,Washington,0.18,0.48,0.68,0.35
1983,West Virginia,0.18,0.46,0.67,0.30
1983,Wisconsin,0.18,0.48,0.69,0.33
1983,Wyoming,0.19,0.52,0.74,0.38
1984,United States,0.20,0.50,0.72,0.48
1984,Alabama,0.19,0.49,0.70,0.37
1984,Alaska,0.21,0.50,0.73,0.55
1984,Arizona,0.19,0.50,0.71,0.42
1984,Arkansas,0.19,0.51,0.72,0.36
1984,California,0.21,0.52,0.73,0.54
1984,Colorado,0.20,0.51,0.72,0.44
1984,Connecticut,0.22,0.50,0.71,0.63
1984,Delaware,0.20,0.48,0.69,0.46
1984,District of Columbia,0.24,0.52,0.74,0.71
1984,Florida,0.22,0.52,0.73,0.60
1984,Georgia,0.20,0.50,0.71,0.44
1984,Hawaii,0.19,0.49,0.71,0.38
1984,Idaho,0.18,0.53,0.74,0.31
1984,Illinois,0.20,0.50,0.70,0.47
1984,Indiana,0.18,0.48,0.69,0.33
1984,Iowa,0.18,0.53,0.74,0.32
1984,Kansas,0.19,0.52,0.73,0.41
1984,Kentucky,0.19,0.50,0.71,0.37
1984,Louisiana,0.21,0.53,0.75,0.48
1984,Maine,0.18,0.47,0.67,0.31
1984,Maryland,0.20,0.48,0.69,0.48
1984,Massachusetts,0.20,0.48,0.68,0.49
1984,Michigan,0.19,0.48,0.69,0.39
1984,Minnesota,0.19,0.50,0.71,0.40
1984,Mississippi,0.19,0.53,0.75,0.36
1984,Missouri,0.19,0.50,0.71,0.41
1984,Montana,0.19,0.57,0.80,0.32
1984,Nebraska,0.19,0.56,0.77,0.36
1984,Nevada,0.21,0.52,0.73,0.53
1984,New Hampshire,0.19,0.47,0.67,0.40
1984,New Jersey,0.21,0.48,0.69,0.55
1984,New Mexico,0.19,0.52,0.74,0.37
1984,New York,0.22,0.50,0.71,0.62
1984,North Carolina,0.19,0.48,0.68,0.37
1984,North Dakota,0.18,0.55,0.77,0.31
1984,Ohio,0.18,0.47,0.68,0.36
1984,Oklahoma,0.21,0.54,0.75,0.49
1984,Oregon,0.18,0.50,0.70,0.34
1984,Pennsylvania,0.19,0.48,0.68,0.40
1984,Rhode Island,0.19,0.47,0.68,0.39
1984,South Carolina,0.18,0.48,0.68,0.33
1984,South Dakota,0.18,0.62,0.84,0.31
1984,Tennessee,0.19,0.50,0.70,0.40
1984,Texas,0.22,0.54,0.76,0.58
1984,Utah,0.18,0.49,0.69,0.31
1984,Vermont,0.18,0.48,0.68,0.32
1984,Virginia,0.20,0.48,0.68,0.43
1984,Washington,0.18,0.48,0.69,0.36
1984,West Virginia,0.18,0.47,0.67,0.29
1984,Wisconsin,0.18,0.48,0.69,0.33
1984,Wyoming,0.19,0.53,0.74,0.37
1985,United States,0.21,0.51,0.73,0.51
1985,Alabama,0.20,0.50,0.70,0.39
1985,Alaska,0.21,0.50,0.72,0.53
1985,Arizona,0.20,0.51,0.72,0.45
1985,Arkansas,0.19,0.51,0.71,0.36
1985,California,0.22,0.53,0.74,0.59
1985,Colorado,0.20,0.52,0.73,0.46
1985,Connecticut,0.23,0.51,0.72,0.69
1985,Delaware,0.21,0.48,0.70,0.48
1985,District of Columbia,0.24,0.53,0.75,0.76
1985,Florida,0.23,0.53,0.75,0.65
1985,Georgia,0.21,0.51,0.72,0.47
1985,Hawaii,0.20,0.50,0.71,0.41
1985,Idaho,0.18,0.54,0.73,0.32
1985,Illinois,0.21,0.51,0.72,0.51
1985,Indiana,0.19,0.49,0.70,0.35
1985,Iowa,0.18,0.54,0.73,0.32
1985,Kansas,0.20,0.52,0.73,0.42
1985,Kentucky,0.20,0.51,0.71,0.38
1985,Louisiana,0.21,0.54,0.76,0.47
1985,Maine,0.18,0.47,0.66,0.33
1985,Maryland,0.21,0.49,0.70,0.51
1985,Massachusetts,0.21,0.49,0.69,0.54
1985,Michigan,0.20,0.49,0.70,0.43
1985,Minnesota,0.20,0.50,0.71,0.43
1985,Mississippi,0.20,0.53,0.74,0.36
1985,Missouri,0.20,0.50,0.72,0.44
1985,Montana,0.19,0.58,0.80,0.31
1985,Nebraska,0.19,0.55,0.76,0.37
1985,Nevada,0.22,0.52,0.73,0.58
1985,New Hampshire,0.20,0.47,0.67,0.46
1985,New Jersey,0.22,0.49,0.70,0.61
1985,New Mexico,0.20,0.53,0.73,0.38
1985,New York,0.23,0.51,0.73,0.68
1985,North Carolina,0.19,0.48,0.69,0.40
1985,North Dakota,0.18,0.55,0.75,0.31
1985,Ohio,0.19,0.48,0.68,0.38
1985,Oklahoma,0.21,0.54,0.75,0.47
1985,Oregon,0.19,0.50,0.70,0.35
1985,Pennsylvania,0.20,0.48,0.69,0.43
1985,Rhode Island,0.20,0.48,0.68,0.43
1985,South Carolina,0.19,0.48,0.68,0.35
1985,South Dakota,0.18,0.60,0.81,0.31
1985,Tennessee,0.20,0.50,0.71,0.43
1985,Texas,0.22,0.56,0.78,0.59
1985,Utah,0.18,0.49,0.69,0.32
1985,Vermont,0.18,0.48,0.68,0.34
1985,Virginia,0.20,0.48,0.69,0.47
1985,Washington,0.19,0.49,0.69,0.38
1985,West Virginia,0.18,0.47,0.67,0.30
1985,Wisconsin,0.19,0.49,0.69,0.35
1985,Wyoming,0.19,0.53,0.75,0.37
1986,United States,0.22,0.52,0.74,0.55
1986,Alabama,0.20,0.50,0.72,0.41
1986,Alaska,0.23,0.57,0.82,0.57
1986,Arizona,0.21,0.52,0.73,0.48
1986,Arkansas,0.20,0.52,0.72,0.37
1986,California,0.23,0.54,0.76,0.64
1986,Colorado,0.21,0.53,0.74,0.47
1986,Connecticut,0.25,0.52,0.74,0.76
1986,Delaware,0.21,0.49,0.71,0.51
1986,District of Columbia,0.25,0.54,0.76,0.79
1986,Florida,0.24,0.54,0.77,0.69
1986,Georgia,0.22,0.52,0.74,0.51
1986,Hawaii,0.21,0.51,0.73,0.45
1986,Idaho,0.19,0.54,0.74,0.32
1986,Illinois,0.22,0.52,0.74,0.56
1986,Indiana,0.20,0.50,0.71,0.37
1986,Iowa,0.19,0.53,0.74,0.32
1986,Kansas,0.20,0.53,0.74,0.44
1986,Kentucky,0.20,0.51,0.73,0.40
1986,Louisiana,0.22,0.55,0.77,0.47
1986,Maine,0.19,0.48,0.69,0.37
1986,Maryland,0.22,0.50,0.71,0.56
1986,Massachusetts,0.22,0.50,0.71,0.60
1986,Michigan,0.21,0.50,0.72,0.47
1986,Minnesota,0.21,0.51,0.72,0.46
1986,Mississippi,0.20,0.54,0.75,0.36
1986,Missouri,0.21,0.51,0.73,0.46
1986,Montana,0.19,0.59,0.80,0.30
1986,Nebraska,0.20,0.54,0.75,0.38
1986,Nevada,0.23,0.53,0.75,0.61
1986,New Hampshire,0.21,0.49,0.69,0.51
1986,New Jersey,0.24,0.51,0.73,0.68
1986,New Mexico,0.20,0.53,0.75,0.38
1986,New York,0.25,0.53,0.75,0.74
1986,North Carolina,0.20,0.50,0.71,0.42
1986,North Dakota,0.19,0.55,0.75,0.29
1986,Ohio,0.20,0.49,0.70,0.42
1986,Oklahoma,0.21,0.55,0.76,0.44
1986,Oregon,0.20,0.51,0.72,0.38
1986,Pennsylvania,0.21,0.50,0.71,0.46
1986,Rhode Island,0.21,0.49,0.70,0.48
1986,South Carolina,0.20,0.49,0.70,0.37
1986,South Dakota,0.19,0.59,0.80,0.31
1986,Tennessee,0.21,0.51,0.73,0.45
1986,Texas,0.23,0.57,0.80,0.59
1986,Utah,0.19,0.50,0.71,0.34
1986,Vermont,0.19,0.49,0.70,0.38
1986,Virginia,0.21,0.49,0.71,0.51
1986,Washington,0.20,0.50,0.71,0.41
1986,West Virginia,0.19,0.48,0.69,0.30
1986,Wisconsin,0.20,0.50,0.71,0.38
1986,Wyoming,0.20,0.54,0.76,0.37
1987,United States,0.24,0.54,0.76,0.62
1987,Alabama,0.22,0.52,0.74,0.46
1987,Alaska,0.26,0.64,0.92,0.63
1987,Arizona,0.23,0.53,0.75,0.54
1987,Arkansas,0.21,0.53,0.74,0.41
1987,California,0.26,0.55,0.79,0.73
1987,Colorado,0.22,0.54,0.76,0.52
1987,Connecticut,0.27,0.54,0.77,0.87
1987,Delaware,0.23,0.50,0.73,0.57
1987,District of Columbia,0.27,0.55,0.78,0.85
1987,Florida,0.26,0.56,0.79,0.78
1987,Georgia,0.23,0.53,0.76,0.57
1987,Hawaii,0.23,0.53,0.75,0.54
1987,Idaho,0.20,0.55,0.76,0.35
1987,Illinois,0.25,0.54,0.76,0.66
1987,Indiana,0.21,0.51,0.72,0.43
1987,Iowa,0.20,0.53,0.74,0.36
1987,Kansas,0.22,0.54,0.75,0.49
1987,Kentucky,0.22,0.52,0.75,0.45
1987,Louisiana,0.23,0.56,0.79,0.49
1987,Maine,0.21,0.50,0.71,0.42
1987,Maryland,0.24,0.51,0.74,0.63
1987,Massachusetts,0.24,0.52,0.74,0.68
1987,Michigan,0.23,0.51,0.74,0.53
1987,Minnesota,0.22,0.52,0.74,0.53
1987,Mississippi,0.21,0.54,0.76,0.39
1987,Missouri,0.23,0.52,0.74,0.51
1987,Montana,0.20,0.59,0.81,0.35
1987,Nebraska,0.21,0.54,0.76,0.42
1987,Nevada,0.25,0.55,0.77,0.73
1987,New Hampshire,0.23,0.51,0.72,0.60
1987,New Jersey,0.26,0.53,0.76,0.79
1987,New Mexico,0.21,0.55,0.77,0.41
1987,New York,0.27,0.55,0.78,0.84
1987,North Carolina,0.22,0.51,0.73,0.48
1987,North Dakota,0.20,0.55,0.76,0.32
1987,Ohio,0.22,0.50,0.72,0.47
1987,Oklahoma,0.22,0.55,0.77,0.45
1987,Oregon,0.21,0.52,0.74,0.44
1987,Pennsylvania,0.23,0.52,0.73,0.54
1987,Rhode Island,0.23,0.51,0.72,0.56
1987,South Carolina,0.21,0.50,0.72,0.41
1987,South Dakota,0.20,0.58,0.79,0.36
1987,Tennessee,0.23,0.53,0.75,0.52
1987,Texas,0.25,0.58,0.82,0.64
1987,Utah,0.21,0.52,0.73,0.40
1987,Vermont,0.21,0.51,0.72,0.46
1987,Virginia,0.23,0.51,0.73,0.58
1987,Washington,0.22,0.51,0.73,0.48
1987,West Virginia,0.20,0.49,0.71,0.33
1987,Wisconsin,0.21,0.51,0.73,0.45
1987,Wyoming,0.21,0.55,0.78,0.41
1988,United States,0.25,0.56,0.78,0.68
1988,Alabama,0.23,0.53,0.75,0.53
1988,Alaska,0.27,0.70,0.98,0.66
1988,Arizona,0.23,0.55,0.77,0.59
1988,Arkansas,0.21,0.55,0.76,0.47
1988,California,0.26,0.58,0.81,0.79
1988,Colorado,0.23,0.56,0.78,0.57
1988,Connecticut,0.28,0.56,0.79,0.90
1988,Delaware,0.23,0.52,0.74,0.60
1988,District of Columbia,0.28,0.57,0.81,0.89
1988,Florida,0.27,0.58,0.81,0.84
1988,Georgia,0.24,0.55,0.77,0.62
1988,Hawaii,0.24,0.55,0.77,0.62
1988,Idaho,0.21,0.56,0.77,0.44
1988,Illinois,0.25,0.56,0.78,0.73
1988,Indiana,0.22,0.52,0.74,0.49
1988,Iowa,0.21,0.54,0.75,0.43
1988,Kansas,0.23,0.55,0.76,0.57
1988,Kentucky,0.22,0.54,0.76,0.52
1988,Louisiana,0.23,0.58,0.80,0.54
1988,Maine,0.21,0.51,0.72,0.48
1988,Maryland,0.24,0.53,0.75,0.66
1988,Massachusetts,0.25,0.53,0.76,0.71
1988,Michigan,0.23,0.53,0.76,0.58
1988,Minnesota,0.23,0.54,0.75,0.58
1988,Mississippi,0.22,0.56,0.78,0.45
1988,Missouri,0.23,0.54,0.76,0.57
1988,Montana,0.21,0.60,0.81,0.44
1988,Nebraska,0.22,0.55,0.77,0.50
1988,Nevada,0.27,0.57,0.80,0.83
1988,New Hampshire,0.23,0.53,0.74,0.64
1988,New Jersey,0.27,0.55,0.78,0.82
1988,New Mexico,0.22,0.56,0.78,0.47
1988,New York,0.28,0.57,0.81,0.90
1988,North Carolina,0.23,0.53,0.75,0.55
1988,North Dakota,0.20,0.56,0.77,0.37
1988,Ohio,0.22,0.52,0.73,0.54
1988,Oklahoma,0.22,0.57,0.78,0.50
1988,Oregon,0.22,0.54,0.75,0.53
1988,Pennsylvania,0.24,0.54,0.75,0.61
1988,Rhode Island,0.23,0.53,0.74,0.62
1988,South Carolina,0.21,0.52,0.74,0.47
1988,South Dakota,0.21,0.59,0.79,0.43
1988,Tennessee,0.23,0.55,0.77,0.58
1988,Texas,0.25,0.60,0.83,0.70
1988,Utah,0.21,0.54,0.75,0.46
1988,Vermont,0.22,0.52,0.73,0.52
1988,Virginia,0.23,0.53,0.75,0.62
1988,Washington,0.22,0.53,0.74,0.55
1988,West Virginia,0.20,0.51,0.72,0.40
1988,Wisconsin,0.22,0.52,0.74,0.51
1988,Wyoming,0.22,0.57,0.79,0.53
1989,United States,0.24,0.58,0.80,0.74
1989,Alabama,0.22,0.56,0.76,0.63
1989,Alaska,0.24,0.67,0.92,0.60
1989,Arizona,0.23,0.58,0.78,0.63
1989,Arkansas,0.21,0.58,0.77,0.56
1989,California,0.26,0.60,0.83,0.82
1989,Colorado,0.23,0.58,0.79,0.63
1989,Connecticut,0.27,0.57,0.79,0.87
1989,Delaware,0.22,0.54,0.75,0.62
1989,District of Columbia,0.28,0.60,0.83,0.93
1989,Florida,0.28,0.60,0.83,0.92
1989,Georgia,0.23,0.57,0.78,0.67
1989,Hawaii,0.23,0.57,0.78,0.68
1989,Idaho,0.21,0.58,0.78,0.58
1989,Illinois,0.25,0.58,0.79,0.77
1989,Indiana,0.21,0.55,0.74,0.57
1989,Iowa,0.20,0.56,0.75,0.53
1989,Kansas,0.23,0.57,0.77,0.66
1989,Kentucky,0.22,0.57,0.77,0.63
1989,Louisiana,0.23,0.61,0.82,0.64
1989,Maine,0.21,0.53,0.72,0.56
1989,Maryland,0.23,0.55,0.76,0.66
1989,Massachusetts,0.23,0.55,0.76,0.69
1989,Michigan,0.23,0.55,0.77,0.63
1989,Minnesota,0.23,0.55,0.76,0.65
1989,Mississippi,0.21,0.58,0.78,0.55
1989,Missouri,0.23,0.57,0.77,0.64
1989,Montana,0.21,0.62,0.83,0.60
1989,Nebraska,0.22,0.57,0.77,0.62
1989,Nevada,0.27,0.60,0.82,0.94
1989,New Hampshire,0.23,0.55,0.76,0.67
1989,New Jersey,0.26,0.57,0.79,0.80
1989,New Mexico,0.21,0.59,0.79,0.56
1989,New York,0.28,0.59,0.81,0.94
1989,North Carolina,0.23,0.55,0.75,0.65
1989,North Dakota,0.20,0.58,0.78,0.49
1989,Ohio,0.22,0.54,0.73,0.62
1989,Oklahoma,0.22,0.59,0.79,0.59
1989,Oregon,0.22,0.56,0.76,0.64
1989,Pennsylvania,0.23,0.56,0.76,0.69
1989,Rhode Island,0.23,0.55,0.76,0.67
1989,South Carolina,0.21,0.55,0.75,0.57
1989,South Dakota,0.21,0.60,0.79,0.56
1989,Tennessee,0.23,0.57,0.77,0.67
1989,Texas,0.25,0.63,0.85,0.76
1989,Utah,0.21,0.56,0.76,0.57
1989,Vermont,0.21,0.54,0.73,0.58
1989,Virginia,0.23,0.54,0.76,0.63
1989,Washington,0.22,0.55,0.75,0.64
1989,West Virginia,0.20,0.53,0.73,0.52
1989,Wisconsin,0.21,0.54,0.74,0.58
1989,Wyoming,0.23,0.60,0.80,0.72
1990,United States,0.24,0.58,0.80,0.73
1990,Alabama,0.23,0.56,0.77,0.63
1990,Alaska,0.25,0.67,0.92,0.70
1990,Arizona,0.23,0.58,0.79,0.64
1990,Arkansas,0.22,0.57,0.76,0.61
1990,California,0.27,0.60,0.83,0.83
1990,Colorado,0.23,0.58,0.79,0.66
1990,Connecticut,0.26,0.57,0.79,0.85
1990,Delaware,0.22,0.53,0.74,0.61
1990,District of Columbia,0.27,0.59,0.81,0.89
1990,Florida,0.27,0.60,0.83,0.90
1990,Georgia,0.24,0.57,0.79,0.68
1990,Hawaii,0.24,0.57,0.79,0.73
1990,Idaho,0.21,0.57,0.77,0.59
1990,Illinois,0.25,0.57,0.79,0.76
1990,Indiana,0.21,0.55,0.75,0.58
1990,Iowa,0.21,0.56,0.75,0.54
1990,Kansas,0.22,0.55,0.76,0.63
1990,Kentucky,0.22,0.56,0.76,0.61
1990,Louisiana,0.23,0.59,0.81,0.65
1990,Maine,0.20,0.53,0.72,0.52
1990,Maryland,0.23,0.54,0.75,0.63
1990,Massachusetts,0.23,0.56,0.76,0.69
1990,Michigan,0.23,0.55,0.76,0.62
1990,Minnesota,0.22,0.55,0.76,0.63
1990,Mississippi,0.22,0.58,0.78,0.57
1990,Missouri,0.23,0.56,0.77,0.64
1990,Montana,0.21,0.59,0.79,0.55
1990,Nebraska,0.22,0.57,0.76,0.64
1990,Nevada,0.27,0.58,0.80,0.96
1990,New Hampshire,0.22,0.54,0.75,0.63
1990,New Jersey,0.25,0.57,0.79,0.78
1990,New Mexico,0.21,0.58,0.79,0.55
1990,New York,0.28,0.59,0.81,0.92
1990,North Carolina,0.22,0.54,0.75,0.61
1990,North Dakota,0.20,0.56,0.76,0.51
1990,Ohio,0.22,0.53,0.73,0.61
1990,Oklahoma,0.22,0.58,0.78,0.62
1990,Oregon,0.22,0.55,0.76,0.63
1990,Pennsylvania,0.23,0.55,0.76,0.68
1990,Rhode Island,0.22,0.54,0.75,0.64
1990,South Carolina,0.21,0.54,0.75,0.57
1990,South Dakota,0.22,0.58,0.78,0.61
1990,Tennessee,0.23,0.57,0.77,0.65
1990,Texas,0.26,0.62,0.85,0.78
1990,Utah,0.22,0.56,0.76,0.62
1990,Vermont,0.21,0.54,0.74,0.55
1990,Virginia,0.22,0.54,0.76,0.60
1990,Washington,0.23,0.55,0.76,0.67
1990,West Virginia,0.21,0.54,0.73,0.54
1990,Wisconsin,0.22,0.54,0.74,0.60
1990,Wyoming,0.24,0.59,0.79,0.73
1991,United States,0.24,0.57,0.79,0.69
1991,Alabama,0.23,0.56,0.76,0.62
1991,Alaska,0.24,0.66,0.92,0.60
1991,Arizona,0.23,0.58,0.79,0.62
1991,Arkansas,0.22,0.56,0.76,0.59
1991,California,0.26,0.60,0.83,0.77
1991,Colorado,0.23,0.58,0.80,0.63
1991,Connecticut,0.26,0.58,0.80,0.82
1991,Delaware,0.22,0.53,0.74,0.60
1991,District of Columbia,0.26,0.61,0.83,0.85
1991,Florida,0.26,0.60,0.82,0.84
1991,Georgia,0.23,0.56,0.78,0.64
1991,Hawaii,0.22,0.56,0.77,0.62
1991,Idaho,0.21,0.57,0.77,0.56
1991,Illinois,0.24,0.57,0.79,0.73
1991,Indiana,0.21,0.54,0.75,0.57
1991,Iowa,0.20,0.55,0.75,0.53
1991,Kansas,0.22,0.56,0.77,0.61
1991,Kentucky,0.22,0.56,0.76,0.59
1991,Louisiana,0.23,0.59,0.80,0.65
1991,Maine,0.20,0.53,0.72,0.53
1991,Maryland,0.22,0.54,0.75,0.59
1991,Massachusetts,0.23,0.56,0.77,0.67
1991,Michigan,0.22,0.55,0.76,0.60
1991,Minnesota,0.22,0.55,0.76,0.63
1991,Mississippi,0.21,0.57,0.78,0.56
1991,Missouri,0.23,0.56,0.77,0.64
1991,Montana,0.21,0.59,0.80,0.54
1991,Nebraska,0.22,0.57,0.77,0.60
1991,Nevada,0.27,0.58,0.80,0.92
1991,New Hampshire,0.22,0.55,0.76,0.62
1991,New Jersey,0.24,0.56,0.78,0.71
1991,New Mexico,0.21,0.58,0.79,0.54
1991,New York,0.27,0.59,0.81,0.86
1991,North Carolina,0.22,0.54,0.75,0.60
1991,North Dakota,0.20,0.57,0.77,0.52
1991,Ohio,0.21,0.53,0.73,0.60
1991,Oklahoma,0.22,0.58,0.78,0.60
1991,Oregon,0.22,0.55,0.76,0.61
1991,Pennsylvania,0.23,0.55,0.76,0.64
1991,Rhode Island,0.22,0.55,0.76,0.63
1991,South Carolina,0.21,0.54,0.75,0.55
1991,South Dakota,0.22,0.59,0.79,0.63
1991,Tennessee,0.23,0.57,0.77,0.65
1991,Texas,0.25,0.62,0.85,0.73
1991,Utah,0.22,0.56,0.77,0.61
1991,Vermont,0.21,0.55,0.75,0.53
1991,Virginia,0.22,0.54,0.76,0.58
1991,Washington,0.22,0.54,0.75,0.64
1991,West Virginia,0.20,0.53,0.73,0.52
1991,Wisconsin,0.21,0.54,0.75,0.58
1991,Wyoming,0.23,0.59,0.80,0.70
1992,United States,0.25,0.58,0.81,0.76
1992,Alabama,0.24,0.56,0.78,0.68
1992,Alaska,0.25,0.69,0.95,0.64
1992,Arizona,0.24,0.58,0.80,0.67
1992,Arkansas,0.23,0.57,0.77,0.65
1992,California,0.27,0.61,0.85,0.81
1992,Colorado,0.24,0.58,0.80,0.69
1992,Connecticut,0.28,0.59,0.82,0.96
1992,Delaware,0.23,0.54,0.75,0.64
1992,District of Columbia,0.27,0.61,0.84,0.91
1992,Florida,0.28,0.62,0.85,0.93
1992,Georgia,0.24,0.57,0.80,0.70
1992,Hawaii,0.22,0.56,0.77,0.62
1992,Idaho,0.23,0.57,0.78,0.65
1992,Illinois,0.26,0.58,0.80,0.80
1992,Indiana,0.22,0.54,0.76,0.62
1992,Iowa,0.21,0.55,0.75,0.57
1992,Kansas,0.23,0.56,0.78,0.66
1992,Kentucky,0.23,0.55,0.76,0.63
1992,Louisiana,0.24,0.59,0.80,0.68
1992,Maine,0.21,0.53,0.73,0.55
1992,Maryland,0.23,0.55,0.76,0.63
